0.2026175322681235	0.17798834641994085	0.15224317299609805	0.13889889240225473	
0.24406796296306202	0.19672809801324162	0.16974809709904684	0.15445922155218306	
0.26894362821569817	0.2094563434749722	0.1813445844498281	0.16509193717032924	
0.2858238525603749	0.218830603636546	0.18981889030462834	0.17296894776908023	
0.29814070628461803	0.22609477913173998	0.19636520798965332	0.17909278321561464	
0.3075758376317426	0.23192423952446117	0.20160878341763266	0.18401013966466478	
0.3150620402701797	0.2367239380375953	0.20591843641425375	0.18805202636043059	
0.32116253007442636	0.24075443794150508	0.2095298005156065	0.19143381610406981	
0.32623924159054424	0.24419241486429313	0.21260230261415985	0.19430321776801854	
0.33053620939467504	0.24716262002171596	0.2152485792828429	0.19676569423992737	
0.3342244040150011	0.24975604481863733	0.21755095315819767	0.1988989778611184	
0.3374274255869903	0.2520408490489343	0.2195712594152252	0.20076185847298653	
0.34023700080442537	0.25406924312409157	0.22135700538905617	0.20239975919113207	
0.34272273251082813	0.25588198842267185	0.22294539097743596	0.20384841267406426	
0.3449384548802766	0.25751143459305925	0.22436602218879226	0.20513636404784213	
0.34692650334166303	0.25898362555863846	0.22564279513002078	0.206286722001256	
0.3487206595809368	0.2603197943603416	0.22679523606833063	0.20731841288111275	
0.3503482297663149	0.26153744618645747	0.22783947481078373	0.208247097294863	
0.3518315410218548	0.26265115740983014	0.22878896486216774	0.20908585210743288	
0.3531890385170235	0.2636731747179528	0.22965502498157336	0.2098456859616378	
0.3544361027911779	0.2646138709222511	0.23044725239125133	0.2105359344909217	
0.35558566753200727	0.2654820963081218	0.23117384219932105	0.21116456716011742	
0.3566486926863187	0.26628545270667026	0.23184183725533322	0.21173842823397152	
