Time	Node	Type	Packets	
1	0	CacheHits	8
1	0	CacheMisses	21
1	0	size	22
1	1	CacheHits	14
1	1	CacheMisses	33
1	1	size	34
1	2	CacheHits	12
1	2	CacheMisses	17
1	2	size	18
1	3	CacheHits	12
1	3	CacheMisses	34
1	3	size	35
1	4	CacheHits	9
1	4	CacheMisses	20
1	4	size	21
1	5	CacheHits	7
1	5	CacheMisses	22
1	5	size	23
1	6	CacheHits	18
1	6	CacheMisses	60
1	6	size	61
1	7	CacheHits	27
1	7	CacheMisses	72
1	7	size	73
1	8	CacheHits	21
1	8	CacheMisses	56
1	8	size	57
1	9	CacheHits	9
1	9	CacheMisses	20
1	9	size	21
1	10	CacheHits	7
1	10	CacheMisses	22
1	10	size	23
1	11	CacheHits	18
1	11	CacheMisses	56
1	11	size	57
1	12	CacheHits	84
1	12	CacheMisses	239
1	12	size	100
1	13	CacheHits	34
1	13	CacheMisses	118
1	13	size	100
1	14	CacheHits	6
1	14	CacheMisses	23
1	14	size	24
1	15	CacheHits	13
1	15	CacheMisses	16
1	15	size	17
1	16	CacheHits	12
1	16	CacheMisses	30
1	16	size	31
1	17	CacheHits	13
1	17	CacheMisses	61
1	17	size	62
1	18	CacheHits	21
1	18	CacheMisses	55
1	18	size	56
1	19	CacheHits	10
1	19	CacheMisses	19
1	19	size	20
1	20	CacheHits	4
1	20	CacheMisses	25
1	20	size	26
1	21	CacheHits	14
1	21	CacheMisses	37
1	21	size	38
1	22	CacheHits	15
1	22	CacheMisses	48
1	22	size	49
1	23	CacheHits	14
1	23	CacheMisses	37
1	23	size	38
1	24	CacheHits	4
1	24	CacheMisses	25
1	24	size	26
2	0	CacheHits	15
2	0	CacheMisses	10
2	0	size	32
2	1	CacheHits	14
2	1	CacheMisses	21
2	1	size	55
2	2	CacheHits	13
2	2	CacheMisses	12
2	2	size	30
2	3	CacheHits	19
2	3	CacheMisses	17
2	3	size	52
2	4	CacheHits	14
2	4	CacheMisses	11
2	4	size	32
2	5	CacheHits	13
2	5	CacheMisses	12
2	5	size	35
2	6	CacheHits	29
2	6	CacheMisses	29
2	6	size	90
2	7	CacheHits	25
2	7	CacheMisses	41
2	7	size	100
2	8	CacheHits	17
2	8	CacheMisses	38
2	8	size	95
2	9	CacheHits	11
2	9	CacheMisses	14
2	9	size	35
2	10	CacheHits	15
2	10	CacheMisses	10
2	10	size	33
2	11	CacheHits	28
2	11	CacheMisses	36
2	11	size	93
2	12	CacheHits	36
2	12	CacheMisses	181
2	12	size	100
2	13	CacheHits	33
2	13	CacheMisses	76
2	13	size	100
2	14	CacheHits	13
2	14	CacheMisses	12
2	14	size	36
2	15	CacheHits	9
2	15	CacheMisses	16
2	15	size	33
2	16	CacheHits	12
2	16	CacheMisses	29
2	16	size	60
2	17	CacheHits	16
2	17	CacheMisses	39
2	17	size	100
2	18	CacheHits	24
2	18	CacheMisses	34
2	18	size	90
2	19	CacheHits	12
2	19	CacheMisses	13
2	19	size	33
2	20	CacheHits	11
2	20	CacheMisses	14
2	20	size	40
2	21	CacheHits	16
2	21	CacheMisses	23
2	21	size	61
2	22	CacheHits	18
2	22	CacheMisses	30
2	22	size	79
2	23	CacheHits	15
2	23	CacheMisses	20
2	23	size	58
2	24	CacheHits	15
2	24	CacheMisses	10
2	24	size	36
3	0	CacheHits	11
3	0	CacheMisses	14
3	0	size	46
3	1	CacheHits	18
3	1	CacheMisses	21
3	1	size	76
3	2	CacheHits	15
3	2	CacheMisses	10
3	2	size	40
3	3	CacheHits	15
3	3	CacheMisses	21
3	3	size	73
3	4	CacheHits	14
3	4	CacheMisses	11
3	4	size	43
3	5	CacheHits	17
3	5	CacheMisses	8
3	5	size	43
3	6	CacheHits	22
3	6	CacheMisses	32
3	6	size	100
3	7	CacheHits	22
3	7	CacheMisses	45
3	7	size	100
3	8	CacheHits	22
3	8	CacheMisses	39
3	8	size	100
3	9	CacheHits	10
3	9	CacheMisses	15
3	9	size	50
3	10	CacheHits	13
3	10	CacheMisses	12
3	10	size	45
3	11	CacheHits	26
3	11	CacheMisses	34
3	11	size	100
3	12	CacheHits	38
3	12	CacheMisses	189
3	12	size	100
3	13	CacheHits	21
3	13	CacheMisses	89
3	13	size	100
3	14	CacheHits	11
3	14	CacheMisses	14
3	14	size	50
3	15	CacheHits	12
3	15	CacheMisses	13
3	15	size	46
3	16	CacheHits	15
3	16	CacheMisses	23
3	16	size	83
3	17	CacheHits	16
3	17	CacheMisses	34
3	17	size	100
3	18	CacheHits	23
3	18	CacheMisses	32
3	18	size	100
3	19	CacheHits	18
3	19	CacheMisses	7
3	19	size	40
3	20	CacheHits	13
3	20	CacheMisses	12
3	20	size	52
3	21	CacheHits	20
3	21	CacheMisses	17
3	21	size	78
3	22	CacheHits	17
3	22	CacheMisses	25
3	22	size	100
3	23	CacheHits	13
3	23	CacheMisses	23
3	23	size	81
3	24	CacheHits	14
