Time	Node	Type	Packets	
1	0	CacheHits	2
1	0	CacheMisses	7
1	0	size	14
1	1	CacheHits	1
1	1	CacheMisses	12
1	1	size	19
1	2	CacheHits	4
1	2	CacheMisses	5
1	2	size	12
1	3	CacheHits	2
1	3	CacheMisses	11
1	3	size	18
1	4	CacheHits	2
1	4	CacheMisses	7
1	4	size	14
1	5	CacheHits	1
1	5	CacheMisses	8
1	5	size	15
1	6	CacheHits	5
1	6	CacheMisses	18
1	6	size	25
1	7	CacheHits	4
1	7	CacheMisses	22
1	7	size	29
1	8	CacheHits	3
1	8	CacheMisses	18
1	8	size	25
1	9	CacheHits	2
1	9	CacheMisses	7
1	9	size	14
1	10	CacheHits	1
1	10	CacheMisses	8
1	10	size	15
1	11	CacheHits	2
1	11	CacheMisses	19
1	11	size	25
1	12	CacheHits	22
1	12	CacheMisses	68
1	12	size	75
1	13	CacheHits	6
1	13	CacheMisses	37
1	13	size	43
1	14	CacheHits	1
1	14	CacheMisses	8
1	14	size	15
1	15	CacheHits	2
1	15	CacheMisses	7
1	15	size	14
1	16	CacheHits	3
1	16	CacheMisses	10
1	16	size	17
1	17	CacheHits	2
1	17	CacheMisses	17
1	17	size	24
1	18	CacheHits	4
1	18	CacheMisses	18
1	18	size	24
1	19	CacheHits	2
1	19	CacheMisses	7
1	19	size	14
1	20	CacheHits	2
1	20	CacheMisses	7
1	20	size	14
1	21	CacheHits	3
1	21	CacheMisses	10
1	21	size	17
1	22	CacheHits	3
1	22	CacheMisses	13
1	22	size	20
1	23	CacheHits	2
1	23	CacheMisses	12
1	23	size	19
1	24	CacheHits	1
1	24	CacheMisses	8
1	24	size	15
2	0	CacheHits	2
2	0	CacheMisses	3
2	0	size	17
2	1	CacheHits	3
2	1	CacheMisses	5
2	1	size	24
2	2	CacheHits	0
2	2	CacheMisses	5
2	2	size	17
2	3	CacheHits	3
2	3	CacheMisses	6
2	3	size	24
2	4	CacheHits	1
2	4	CacheMisses	4
2	4	size	18
2	5	CacheHits	1
2	5	CacheMisses	4
2	5	size	19
2	6	CacheHits	5
2	6	CacheMisses	9
2	6	size	34
2	7	CacheHits	7
2	7	CacheMisses	12
2	7	size	40
2	8	CacheHits	5
2	8	CacheMisses	10
2	8	size	35
2	9	CacheHits	1
2	9	CacheMisses	4
2	9	size	18
2	10	CacheHits	2
2	10	CacheMisses	3
2	10	size	18
2	11	CacheHits	5
2	11	CacheMisses	8
2	11	size	33
2	12	CacheHits	15
2	12	CacheMisses	39
2	12	size	100
2	13	CacheHits	7
2	13	CacheMisses	21
2	13	size	63
2	14	CacheHits	0
2	14	CacheMisses	5
2	14	size	20
2	15	CacheHits	3
2	15	CacheMisses	2
2	15	size	16
2	16	CacheHits	2
2	16	CacheMisses	5
2	16	size	22
2	17	CacheHits	3
2	17	CacheMisses	10
2	17	size	34
2	18	CacheHits	5
2	18	CacheMisses	9
2	18	size	32
2	19	CacheHits	3
2	19	CacheMisses	2
2	19	size	16
2	20	CacheHits	1
2	20	CacheMisses	4
2	20	size	18
2	21	CacheHits	4
2	21	CacheMisses	5
2	21	size	22
2	22	CacheHits	2
2	22	CacheMisses	8
2	22	size	28
2	23	CacheHits	2
2	23	CacheMisses	7
2	23	size	26
2	24	CacheHits	1
2	24	CacheMisses	4
2	24	size	19
3	0	CacheHits	2
3	0	CacheMisses	3
3	0	size	20
3	1	CacheHits	3
3	1	CacheMisses	5
3	1	size	29
3	2	CacheHits	4
3	2	CacheMisses	1
3	2	size	18
3	3	CacheHits	4
3	3	CacheMisses	6
3	3	size	30
3	4	CacheHits	0
3	4	CacheMisses	5
3	4	size	23
3	5	CacheHits	2
3	5	CacheMisses	3
3	5	size	22
3	6	CacheHits	3
3	6	CacheMisses	10
3	6	size	44
3	7	CacheHits	6
3	7	CacheMisses	10
3	7	size	50
3	8	CacheHits	3
3	8	CacheMisses	11
3	8	size	46
3	9	CacheHits	2
3	9	CacheMisses	3
3	9	size	21
3	10	CacheHits	1
3	10	CacheMisses	4
3	10	size	22
3	11	CacheHits	3
3	11	CacheMisses	12
3	11	size	45
3	12	CacheHits	18
3	12	CacheMisses	48
3	12	size	100
3	13	CacheHits	5
3	13	CacheMisses	24
3	13	size	87
3	14	CacheHits	3
3	14	CacheMisses	2
3	14	size	22
3	15	CacheHits	2
3	15	CacheMisses	3
3	15	size	19
3	16	CacheHits	2
3	16	CacheMisses	6
3	16	size	28
3	17	CacheHits	3
3	17	CacheMisses	15
3	17	size	49
3	18	CacheHits	3
3	18	CacheMisses	11
3	18	size	43
3	19	CacheHits	1
3	19	CacheMisses	4
3	19	size	20
3	20	CacheHits	0
3	20	CacheMisses	5
3	20	size	23
3	21	CacheHits	1
3	21	CacheMisses	9
3	21	size	31
3	22	CacheHits	1
3	22	CacheMisses	13
3	22	size	41
3	23	CacheHits	4
3	23	CacheMisses	5
3	23	size	31
3	24	CacheHits	1
3	24	CacheMisses	4
3	24	size	23
4	0	CacheHits	1
4	0	CacheMisses	4
4	0	size	24
4	1	CacheHits	4
4	1	CacheMisses	5
4	1	size	34
4	2	CacheHits	2
4	2	CacheMisses	3
4	2	size	21
4	3	CacheHits	1
4	3	CacheMisses	6
4	3	size	36
4	4	CacheHits	3
4	4	CacheMisses	2
4	4	size	25
4	5	CacheHits	1
4	5	CacheMisses	4
4	5	size	26
4	6	CacheHits	4
4	6	CacheMisses	10
4	6	size	54
4	7	CacheHits	3
4	7	CacheMisses	15
4	7	size	65
4	8	CacheHits	4
4	8	CacheMisses	11
4	8	size	57
4	9	CacheHits	1
4	9	CacheMisses	4
4	9	size	25
4	10	CacheHits	1
4	10	CacheMisses	4
4	10	size	26
4	11	CacheHits	4
4	11	CacheMisses	8
4	11	size	53
4	12	CacheHits	19
4	12	CacheMisses	43
4	12	size	100
4	13	CacheHits	10
4	13	CacheMisses	22
4	13	size	100
4	14	CacheHits	1
4	14	CacheMisses	4
4	14	size	26
4	15	CacheHits	4
4	15	CacheMisses	1
4	15	size	20
4	16	CacheHits	3
4	16	CacheMisses	3
4	16	size	31
4	17	CacheHits	1
4	17	CacheMisses	12
4	17	size	61
4	18	CacheHits	2
4	18	CacheMisses	13
4	18	size	55
4	19	CacheHits	2
4	19	CacheMisses	3
4	19	size	23
4	20	CacheHits	0
4	20	CacheMisses	5
4	20	size	28
4	21	CacheHits	3
4	21	CacheMisses	7
4	21	size	38
4	22	CacheHits	4
4	22	CacheMisses	8
4	22	size	49
4	23	CacheHits	3
4	23	CacheMisses	7
4	23	size	38
4	24	CacheHits	0
4	24	CacheMisses	5
4	24	size	28
5	0	CacheHits	1
5	0	CacheMisses	4
5	0	size	28
5	1	CacheHits	3
5	1	CacheMisses	6
5	1	size	40
5	2	CacheHits	2
5	2	CacheMisses	3
5	2	size	24
5	3	CacheHits	2
5	3	CacheMisses	5
5	3	size	41
5	4	CacheHits	3
5	4	CacheMisses	2
5	4	size	27
5	5	CacheHits	2
5	5	CacheMisses	3
