Time	Node	Type	Packets	
1	0	CacheHits	13
1	0	CacheMisses	22
1	0	size	29
1	1	CacheHits	16
1	1	CacheMisses	38
1	1	size	44
1	2	CacheHits	15
1	2	CacheMisses	20
1	2	size	26
1	3	CacheHits	16
1	3	CacheMisses	40
1	3	size	47
1	4	CacheHits	11
1	4	CacheMisses	24
1	4	size	31
1	5	CacheHits	12
1	5	CacheMisses	23
1	5	size	30
1	6	CacheHits	23
1	6	CacheMisses	66
1	6	size	73
1	7	CacheHits	34
1	7	CacheMisses	80
1	7	size	86
1	8	CacheHits	24
1	8	CacheMisses	70
1	8	size	76
1	9	CacheHits	10
1	9	CacheMisses	25
1	9	size	32
1	10	CacheHits	11
1	10	CacheMisses	24
1	10	size	30
1	11	CacheHits	22
1	11	CacheMisses	66
1	11	size	72
1	12	CacheHits	94
1	12	CacheMisses	274
1	12	size	100
1	13	CacheHits	42
1	13	CacheMisses	138
1	13	size	100
1	14	CacheHits	9
1	14	CacheMisses	26
1	14	size	32
1	15	CacheHits	15
1	15	CacheMisses	20
1	15	size	26
1	16	CacheHits	15
1	16	CacheMisses	36
1	16	size	43
1	17	CacheHits	16
1	17	CacheMisses	66
1	17	size	72
1	18	CacheHits	26
1	18	CacheMisses	63
1	18	size	67
1	19	CacheHits	13
1	19	CacheMisses	22
1	19	size	28
1	20	CacheHits	6
1	20	CacheMisses	29
1	20	size	35
1	21	CacheHits	20
1	21	CacheMisses	40
1	21	size	47
1	22	CacheHits	22
1	22	CacheMisses	50
1	22	size	57
1	23	CacheHits	18
1	23	CacheMisses	40
1	23	size	46
1	24	CacheHits	8
1	24	CacheMisses	27
1	24	size	33
2	0	CacheHits	16
2	0	CacheMisses	14
2	0	size	42
2	1	CacheHits	18
2	1	CacheMisses	25
2	1	size	69
2	2	CacheHits	16
2	2	CacheMisses	14
2	2	size	41
2	3	CacheHits	21
2	3	CacheMisses	21
2	3	size	68
2	4	CacheHits	17
2	4	CacheMisses	13
2	4	size	43
2	5	CacheHits	15
2	5	CacheMisses	15
2	5	size	45
2	6	CacheHits	33
2	6	CacheMisses	37
2	6	size	100
2	7	CacheHits	29
2	7	CacheMisses	52
2	7	size	100
2	8	CacheHits	25
2	8	CacheMisses	42
2	8	size	100
2	9	CacheHits	14
2	9	CacheMisses	16
2	9	size	48
2	10	CacheHits	17
2	10	CacheMisses	13
2	10	size	43
2	11	CacheHits	37
2	11	CacheMisses	40
2	11	size	100
2	12	CacheHits	41
2	12	CacheMisses	218
2	12	size	100
2	13	CacheHits	35
2	13	CacheMisses	93
2	13	size	100
2	14	CacheHits	14
2	14	CacheMisses	16
2	14	size	48
2	15	CacheHits	12
2	15	CacheMisses	18
2	15	size	44
2	16	CacheHits	14
2	16	CacheMisses	34
2	16	size	77
2	17	CacheHits	20
2	17	CacheMisses	45
2	17	size	100
2	18	CacheHits	30
2	18	CacheMisses	41
2	18	size	100
2	19	CacheHits	15
2	19	CacheMisses	15
2	19	size	43
2	20	CacheHits	16
2	20	CacheMisses	14
2	20	size	49
2	21	CacheHits	19
2	21	CacheMisses	25
2	21	size	72
2	22	CacheHits	19
2	22	CacheMisses	36
2	22	size	92
2	23	CacheHits	17
2	23	CacheMisses	26
2	23	size	72
2	24	CacheHits	17
2	24	CacheMisses	13
2	24	size	46
3	0	CacheHits	14
3	0	CacheMisses	16
3	0	size	58
3	1	CacheHits	25
3	1	CacheMisses	21
3	1	size	91
3	2	CacheHits	17
3	2	CacheMisses	13
3	2	size	54
3	3	CacheHits	20
3	3	CacheMisses	18
3	3	size	86
3	4	CacheHits	23
3	4	CacheMisses	7
3	4	size	51
3	5	CacheHits	20
3	5	CacheMisses	10
3	5	size	55
3	6	CacheHits	26
3	6	CacheMisses	36
3	6	size	100
3	7	CacheHits	26
3	7	CacheMisses	55
3	7	size	100
3	8	CacheHits	26
3	8	CacheMisses	37
3	8	size	100
3	9	CacheHits	15
3	9	CacheMisses	15
3	9	size	63
3	10	CacheHits	16
3	10	CacheMisses	14
3	10	size	57
3	11	CacheHits	27
3	11	CacheMisses	37
3	11	size	100
3	12	CacheHits	44
3	12	CacheMisses	228
3	12	size	100
3	13	CacheHits	25
3	13	CacheMisses	106
3	13	size	100
3	14	CacheHits	17
3	14	CacheMisses	13
3	14	size	62
3	15	CacheHits	19
3	15	CacheMisses	11
3	15	size	56
3	16	CacheHits	21
3	16	CacheMisses	21
3	16	size	97
3	17	CacheHits	19
3	17	CacheMisses	43
3	17	size	100
3	18	CacheHits	21
3	18	CacheMisses	49
3	18	size	100
3	19	CacheHits	22
3	19	CacheMisses	8
3	19	size	52
3	20	CacheHits	13
3	20	CacheMisses	17
3	20	size	66
3	21	CacheHits	21
3	21	CacheMisses	26
3	21	size	97
3	22	CacheHits	24
3	22	CacheMisses	31
3	22	size	100
3	23	CacheHits	16
3	23	CacheMisses	31
3	23	size	100
3	24	CacheHits	14
3	24	CacheMisses	16
3	24	size	63
4	0	CacheHits	17
4	0	CacheMisses	13
4	0	size	72
4	1	CacheHits	22
4	1	CacheMisses	22
4	1	size	100
4	2	CacheHits	20
4	2	CacheMisses	10
4	2	size	63
4	3	CacheHits	25
4	3	CacheMisses	16
4	3	size	100
4	4	CacheHits	19
4	4	CacheMisses	11
4	4	size	62
4	5	CacheHits	17
4	5	CacheMisses	13
4	5	size	68
4	6	CacheHits	23
4	6	CacheMisses	42
4	6	size	100
4	7	CacheHits	20
4	7	CacheMisses	61
4	7	size	100
4	8	CacheHits	23
4	8	CacheMisses	32
4	8	size	100
4	9	CacheHits	21
4	9	CacheMisses	9
4	9	size	72
4	10	CacheHits	16
4	10	CacheMisses	14
4	10	size	71
4	11	CacheHits	24
4	11	CacheMisses	44
4	11	size	100
4	12	CacheHits	36
4	12	CacheMisses	231
4	12	size	100
4	13	CacheHits	19
4	13	CacheMisses	91
4	13	size	100
4	14	CacheHits	14
4	14	CacheMisses	16
4	14	size	77
4	15	CacheHits	16
4	15	CacheMisses	14
4	15	size	70
4	16	CacheHits	21
4	16	CacheMisses	23
4	16	size	100
4	17	CacheHits	21
4	17	CacheMisses	39
4	17	size	100
4	18	CacheHits	25
4	18	CacheMisses	33
4	18	size	100
4	19	CacheHits	21
4	19	CacheMisses	9
4	19	size	60
4	20	CacheHits	19
4	20	CacheMisses	11
4	20	size	77
4	21	CacheHits	21
4	21	CacheMisses	20
4	21	size	100
4	22	CacheHits	21
4	22	CacheMisses	30
4	22	size	100
4	23	CacheHits	22
4	23	CacheMisses	19
4	23	size	100
4	24	CacheHits	19
4	24	CacheMisses	11
4	24	size	74
5	0	CacheHits	19
5	0	CacheMisses	11
5	0	size	83
5	1	CacheHits	17
5	1	CacheMisses	24
5	1	size	100
5	2	CacheHits	19
5	2	CacheMisses	11
5	2	size	75
5	3	CacheHits	15
5	3	CacheMisses	26
5	3	size	100
5	4	CacheHits	18
5	4	CacheMisses	12
5	4	size	73
5	5	CacheHits	18
5	5	CacheMisses	12
5	5	size	80
5	6	CacheHits	21
5	6	CacheMisses	45
5	6	size	100
5	7	CacheHits	22
5	7	CacheMisses	65
5	7	size	100
5	8	CacheHits	17
5	8	CacheMisses	49
5	8	size	100
5	9	CacheHits	19
5	9	CacheMisses	11
5	9	size	83
5	10	CacheHits	17
5	10	CacheMisses	13
5	10	size	84
5	11	CacheHits	12
5	11	CacheMisses	43
5	11	size	100
5	12	CacheHits	41
5	12	CacheMisses	252
5	12	size	100
5	13	CacheHits	28
5	13	CacheMisses	108
5	13	size	100
5	14	CacheHits	19
5	14	CacheMisses	11
5	14	size	88
5	15	CacheHits	24
5	15	CacheMisses	6
5	15	size	75
5	16	CacheHits	22
5	16	CacheMisses	13
5	16	size	100
5	17	CacheHits	17
5	17	CacheMisses	44
5	17	size	100
5	18	CacheHits	21
5	18	CacheMisses	44
5	18	size	100
5	19	CacheHits	15
5	19	CacheMisses	15
5	19	size	76
5	20	CacheHits	22
5	20	CacheMisses	8
5	20	size	86
5	21	CacheHits	18
5	21	CacheMisses	21
5	21	size	100
5	22	CacheHits	21
5	22	CacheMisses	30
5	22	size	100
5	23	CacheHits	19
5	23	CacheMisses	19
5	23	size	100
5	24	CacheHits	21
5	24	CacheMisses	9
5	24	size	82
6	0	CacheHits	18
6	0	CacheMisses	12
6	0	size	94
6	1	CacheHits	13
6	1	CacheMisses	28
6	1	size	100
6	2	CacheHits	19
6	2	CacheMisses	11
6	2	size	85
6	3	CacheHits	20
6	3	CacheMisses	25
6	3	size	100
6	4	CacheHits	17
6	4	CacheMisses	13
6	4	size	86
6	5	CacheHits	20
6	5	CacheMisses	10
6	5	size	90
6	6	CacheHits	13
6	6	CacheMisses	55
6	6	size	100
6	7	CacheHits	14
6	7	CacheMisses	81
6	7	size	100
6	8	CacheHits	22
6	8	CacheMisses	42
6	8	size	100
6	9	CacheHits	21
6	9	CacheMisses	9
6	9	size	91
6	10	CacheHits	24
6	10	CacheMisses	6
6	10	size	91
6	11	CacheHits	16
6	11	CacheMisses	45
6	11	size	100
6	12	CacheHits	55
6	12	CacheMisses	253
6	12	size	100
6	13	CacheHits	25
6	13	CacheMisses	102
6	13	size	100
6	14	CacheHits	25
6	14	CacheMisses	5
6	14	size	93
6	15	CacheHits	17
6	15	CacheMisses	13
6	15	size	89
6	16	CacheHits	20
6	16	CacheMisses	24
6	16	size	100
6	17	CacheHits	12
6	17	CacheMisses	49
6	17	size	100
6	18	CacheHits	17
6	18	CacheMisses	48
6	18	size	100
6	19	CacheHits	18
6	19	CacheMisses	12
6	19	size	88
6	20	CacheHits	16
6	20	CacheMisses	14
6	20	size	99
6	21	CacheHits	21
6	21	CacheMisses	22
6	21	size	100
6	22	CacheHits	22
6	22	CacheMisses	31
6	22	size	100
6	23	CacheHits	23
6	23	CacheMisses	22
6	23	size	100
6	24	CacheHits	16
6	24	CacheMisses	14
6	24	size	97
7	0	CacheHits	20
7	0	CacheMisses	10
7	0	size	100
7	1	CacheHits	17
7	1	CacheMisses	23
7	1	size	100
7	2	CacheHits	18
7	2	CacheMisses	12
7	2	size	98
7	3	CacheHits	17
7	3	CacheMisses	24
7	3	size	100
7	4	CacheHits	19
7	4	CacheMisses	11
7	4	size	96
7	5	CacheHits	22
7	5	CacheMisses	8
7	5	size	98
7	6	CacheHits	20
7	6	CacheMisses	41
7	6	size	100
7	7	CacheHits	24
7	7	CacheMisses	60
7	7	size	100
7	8	CacheHits	18
7	8	CacheMisses	48
7	8	size	100
7	9	CacheHits	20
7	9	CacheMisses	10
7	9	size	100
7	10	CacheHits	19
7	10	CacheMisses	11
7	10	size	100
7	11	CacheHits	23
7	11	CacheMisses	34
7	11	size	100
7	12	CacheHits	31
7	12	CacheMisses	237
7	12	size	100
7	13	CacheHits	35
7	13	CacheMisses	102
7	13	size	100
7	14	CacheHits	19
7	14	CacheMisses	11
7	14	size	100
7	15	CacheHits	23
7	15	CacheMisses	7
7	15	size	95
7	16	CacheHits	21
7	16	CacheMisses	15
7	16	size	100
7	17	CacheHits	20
7	17	CacheMisses	39
7	17	size	100
7	18	CacheHits	20
7	18	CacheMisses	48
7	18	size	100
7	19	CacheHits	15
7	19	CacheMisses	15
7	19	size	100
7	20	CacheHits	21
7	20	CacheMisses	9
7	20	size	100
7	21	CacheHits	23
7	21	CacheMisses	17
7	21	size	100
7	22	CacheHits	20
7	22	CacheMisses	28
7	22	size	100
7	23	CacheHits	16
7	23	CacheMisses	25
7	23	size	100
7	24	CacheHits	19
7	24	CacheMisses	11
7	24	size	100
8	0	CacheHits	21
8	0	CacheMisses	9
8	0	size	100
8	1	CacheHits	17
8	1	CacheMisses	22
8	1	size	100
8	2	CacheHits	16
8	2	CacheMisses	14
8	2	size	100
8	3	CacheHits	18
8	3	CacheMisses	21
8	3	size	100
8	4	CacheHits	22
8	4	CacheMisses	8
8	4	size	100
8	5	CacheHits	22
8	5	CacheMisses	8
8	5	size	100
8	6	CacheHits	20
8	6	CacheMisses	40
8	6	size	100
8	7	CacheHits	25
8	7	CacheMisses	59
8	7	size	100
8	8	CacheHits	21
8	8	CacheMisses	41
8	8	size	100
8	9	CacheHits	20
8	9	CacheMisses	10
8	9	size	100
8	10	CacheHits	23
8	10	CacheMisses	7
8	10	size	100
8	11	CacheHits	19
8	11	CacheMisses	33
8	11	size	100
8	12	CacheHits	36
8	12	CacheMisses	234
8	12	size	100
8	13	CacheHits	18
8	13	CacheMisses	105
8	13	size	100
8	14	CacheHits	20
8	14	CacheMisses	10
8	14	size	100
8	15	CacheHits	24
8	15	CacheMisses	6
8	15	size	100
8	16	CacheHits	24
8	16	CacheMisses	14
8	16	size	100
8	17	CacheHits	19
8	17	CacheMisses	40
8	17	size	100
8	18	CacheHits	15
8	18	CacheMisses	43
8	18	size	100
8	19	CacheHits	20
8	19	CacheMisses	10
8	19	size	100
8	20	CacheHits	23
8	20	CacheMisses	7
8	20	size	100
8	21	CacheHits	17
8	21	CacheMisses	20
8	21	size	100
8	22	CacheHits	21
8	22	CacheMisses	29
8	22	size	100
8	23	CacheHits	17
8	23	CacheMisses	18
8	23	size	100
8	24	CacheHits	25
8	24	CacheMisses	5
8	24	size	100
9	0	CacheHits	22
9	0	CacheMisses	8
9	0	size	100
9	1	CacheHits	21
9	1	CacheMisses	18
9	1	size	100
9	2	CacheHits	18
9	2	CacheMisses	12
9	2	size	100
9	3	CacheHits	19
9	3	CacheMisses	25
9	3	size	100
9	4	CacheHits	15
9	4	CacheMisses	15
9	4	size	100
9	5	CacheHits	25
9	5	CacheMisses	5
9	5	size	100
9	6	CacheHits	22
9	6	CacheMisses	30
9	6	size	100
9	7	CacheHits	25
9	7	CacheMisses	47
9	7	size	100
9	8	CacheHits	19
9	8	CacheMisses	48
9	8	size	100
9	9	CacheHits	19
9	9	CacheMisses	11
9	9	size	100
9	10	CacheHits	27
9	10	CacheMisses	3
9	10	size	100
9	11	CacheHits	22
9	11	CacheMisses	29
9	11	size	100
9	12	CacheHits	34
9	12	CacheMisses	219
9	12	size	100
9	13	CacheHits	27
9	13	CacheMisses	103
9	13	size	100
9	14	CacheHits	20
9	14	CacheMisses	10
9	14	size	100
9	15	CacheHits	24
9	15	CacheMisses	6
9	15	size	100
9	16	CacheHits	17
9	16	CacheMisses	19
9	16	size	100
9	17	CacheHits	15
9	17	CacheMisses	44
9	17	size	100
9	18	CacheHits	22
9	18	CacheMisses	40
9	18	size	100
9	19	CacheHits	21
9	19	CacheMisses	9
9	19	size	100
9	20	CacheHits	23
9	20	CacheMisses	7
9	20	size	100
9	21	CacheHits	21
9	21	CacheMisses	16
9	21	size	100
9	22	CacheHits	17
9	22	CacheMisses	29
9	22	size	100
9	23	CacheHits	19
9	23	CacheMisses	22
9	23	size	100
9	24	CacheHits	18
9	24	CacheMisses	12
9	24	size	100
10	0	CacheHits	20
10	0	CacheMisses	10
10	0	size	100
10	1	CacheHits	16
10	1	CacheMisses	24
10	1	size	100
10	2	CacheHits	19
10	2	CacheMisses	11
10	2	size	100
10	3	CacheHits	25
10	3	CacheMisses	17
10	3	size	100
10	4	CacheHits	19
10	4	CacheMisses	11
10	4	size	100
10	5	CacheHits	27
10	5	CacheMisses	3
10	5	size	100
10	6	CacheHits	16
10	6	CacheMisses	42
10	6	size	100
10	7	CacheHits	24
10	7	CacheMisses	57
10	7	size	100
10	8	CacheHits	19
10	8	CacheMisses	44
10	8	size	100
10	9	CacheHits	16
10	9	CacheMisses	14
10	9	size	100
10	10	CacheHits	20
10	10	CacheMisses	10
10	10	size	100
10	11	CacheHits	15
10	11	CacheMisses	47
10	11	size	100
10	12	CacheHits	46
10	12	CacheMisses	235
10	12	size	100
10	13	CacheHits	18
10	13	CacheMisses	109
10	13	size	100
10	14	CacheHits	22
10	14	CacheMisses	8
10	14	size	100
10	15	CacheHits	21
10	15	CacheMisses	9
10	15	size	100
10	16	CacheHits	19
10	16	CacheMisses	20
10	16	size	100
10	17	CacheHits	21
10	17	CacheMisses	39
10	17	size	100
10	18	CacheHits	22
10	18	CacheMisses	44
10	18	size	100
10	19	CacheHits	21
10	19	CacheMisses	9
10	19	size	100
10	20	CacheHits	22
10	20	CacheMisses	8
10	20	size	100
10	21	CacheHits	16
10	21	CacheMisses	23
10	21	size	100
10	22	CacheHits	25
10	22	CacheMisses	28
10	22	size	100
10	23	CacheHits	15
10	23	CacheMisses	26
10	23	size	100
10	24	CacheHits	21
10	24	CacheMisses	9
10	24	size	100
11	0	CacheHits	21
11	0	CacheMisses	9
11	0	size	100
11	1	CacheHits	23
11	1	CacheMisses	15
11	1	size	100
11	2	CacheHits	20
11	2	CacheMisses	10
11	2	size	100
11	3	CacheHits	22
11	3	CacheMisses	23
11	3	size	100
11	4	CacheHits	15
11	4	CacheMisses	15
11	4	size	100
11	5	CacheHits	19
11	5	CacheMisses	11
11	5	size	100
11	6	CacheHits	15
11	6	CacheMisses	43
11	6	size	100
11	7	CacheHits	15
11	7	CacheMisses	70
11	7	size	100
11	8	CacheHits	13
11	8	CacheMisses	57
11	8	size	100
11	9	CacheHits	13
11	9	CacheMisses	17
11	9	size	100
11	10	CacheHits	20
11	10	CacheMisses	10
11	10	size	100
11	11	CacheHits	17
11	11	CacheMisses	48
11	11	size	100
11	12	CacheHits	54
11	12	CacheMisses	271
11	12	size	100
11	13	CacheHits	19
11	13	CacheMisses	129
11	13	size	100
11	14	CacheHits	18
11	14	CacheMisses	12
11	14	size	100
11	15	CacheHits	16
11	15	CacheMisses	14
11	15	size	100
11	16	CacheHits	18
11	16	CacheMisses	26
11	16	size	100
11	17	CacheHits	15
11	17	CacheMisses	47
11	17	size	100
11	18	CacheHits	14
11	18	CacheMisses	48
11	18	size	100
11	19	CacheHits	20
11	19	CacheMisses	10
11	19	size	100
11	20	CacheHits	19
11	20	CacheMisses	11
11	20	size	100
11	21	CacheHits	19
11	21	CacheMisses	22
11	21	size	100
11	22	CacheHits	21
11	22	CacheMisses	33
11	22	size	100
11	23	CacheHits	18
11	23	CacheMisses	21
11	23	size	100
11	24	CacheHits	21
11	24	CacheMisses	9
11	24	size	100
12	0	CacheHits	19
12	0	CacheMisses	11
12	0	size	100
12	1	CacheHits	21
12	1	CacheMisses	22
12	1	size	100
12	2	CacheHits	18
12	2	CacheMisses	12
12	2	size	100
12	3	CacheHits	23
12	3	CacheMisses	23
12	3	size	100
12	4	CacheHits	14
12	4	CacheMisses	16
12	4	size	100
12	5	CacheHits	22
12	5	CacheMisses	8
12	5	size	100
12	6	CacheHits	16
12	6	CacheMisses	44
12	6	size	100
12	7	CacheHits	22
12	7	CacheMisses	66
12	7	size	100
12	8	CacheHits	19
12	8	CacheMisses	44
12	8	size	100
12	9	CacheHits	20
12	9	CacheMisses	10
12	9	size	100
12	10	CacheHits	16
12	10	CacheMisses	14
12	10	size	100
12	11	CacheHits	23
12	11	CacheMisses	49
12	11	size	100
12	12	CacheHits	38
12	12	CacheMisses	252
12	12	size	100
12	13	CacheHits	24
12	13	CacheMisses	103
12	13	size	100
12	14	CacheHits	15
12	14	CacheMisses	15
12	14	size	100
12	15	CacheHits	17
12	15	CacheMisses	13
12	15	size	100
12	16	CacheHits	18
12	16	CacheMisses	26
12	16	size	100
12	17	CacheHits	19
12	17	CacheMisses	43
12	17	size	100
12	18	CacheHits	18
12	18	CacheMisses	37
12	18	size	100
12	19	CacheHits	19
12	19	CacheMisses	11
12	19	size	100
12	20	CacheHits	15
12	20	CacheMisses	15
12	20	size	100
12	21	CacheHits	27
12	21	CacheMisses	18
12	21	size	100
12	22	CacheHits	17
12	22	CacheMisses	32
12	22	size	100
12	23	CacheHits	24
12	23	CacheMisses	15
12	23	size	100
12	24	CacheHits	21
12	24	CacheMisses	9
12	24	size	100
13	0	CacheHits	20
13	0	CacheMisses	10
13	0	size	100
13	1	CacheHits	18
13	1	CacheMisses	21
13	1	size	100
13	2	CacheHits	21
13	2	CacheMisses	9
13	2	size	100
13	3	CacheHits	17
13	3	CacheMisses	20
13	3	size	100
13	4	CacheHits	23
13	4	CacheMisses	7
13	4	size	100
13	5	CacheHits	14
13	5	CacheMisses	16
13	5	size	100
13	6	CacheHits	23
13	6	CacheMisses	42
13	6	size	100
13	7	CacheHits	20
13	7	CacheMisses	59
13	7	size	100
13	8	CacheHits	23
13	8	CacheMisses	41
13	8	size	100
13	9	CacheHits	20
13	9	CacheMisses	10
13	9	size	100
13	10	CacheHits	20
13	10	CacheMisses	10
13	10	size	100
13	11	CacheHits	21
13	11	CacheMisses	39
13	11	size	100
13	12	CacheHits	29
13	12	CacheMisses	254
13	12	size	100
13	13	CacheHits	28
13	13	CacheMisses	104
13	13	size	100
13	14	CacheHits	24
13	14	CacheMisses	6
13	14	size	100
13	15	CacheHits	20
13	15	CacheMisses	10
13	15	size	100
13	16	CacheHits	18
13	16	CacheMisses	22
13	16	size	100
13	17	CacheHits	18
13	17	CacheMisses	45
13	17	size	100
13	18	CacheHits	15
13	18	CacheMisses	52
13	18	size	100
13	19	CacheHits	16
13	19	CacheMisses	14
13	19	size	100
13	20	CacheHits	21
13	20	CacheMisses	9
13	20	size	100
13	21	CacheHits	19
13	21	CacheMisses	21
13	21	size	100
13	22	CacheHits	19
13	22	CacheMisses	32
13	22	size	100
13	23	CacheHits	21
13	23	CacheMisses	22
13	23	size	100
13	24	CacheHits	17
13	24	CacheMisses	13
13	24	size	100
14	0	CacheHits	18
14	0	CacheMisses	12
14	0	size	100
14	1	CacheHits	20
14	1	CacheMisses	22
14	1	size	100
14	2	CacheHits	19
14	2	CacheMisses	11
14	2	size	100
14	3	CacheHits	18
14	3	CacheMisses	28
14	3	size	100
14	4	CacheHits	14
14	4	CacheMisses	16
14	4	size	100
14	5	CacheHits	24
14	5	CacheMisses	6
14	5	size	100
14	6	CacheHits	23
14	6	CacheMisses	36
14	6	size	100
14	7	CacheHits	19
14	7	CacheMisses	59
14	7	size	100
14	8	CacheHits	21
14	8	CacheMisses	47
14	8	size	100
14	9	CacheHits	20
14	9	CacheMisses	10
14	9	size	100
14	10	CacheHits	20
14	10	CacheMisses	10
14	10	size	100
14	11	CacheHits	15
14	11	CacheMisses	47
14	11	size	100
14	12	CacheHits	36
14	12	CacheMisses	255
14	12	size	100
14	13	CacheHits	19
14	13	CacheMisses	113
14	13	size	100
14	14	CacheHits	22
14	14	CacheMisses	8
14	14	size	100
14	15	CacheHits	19
14	15	CacheMisses	11
14	15	size	100
14	16	CacheHits	21
14	16	CacheMisses	20
14	16	size	100
14	17	CacheHits	19
14	17	CacheMisses	40
14	17	size	100
14	18	CacheHits	17
14	18	CacheMisses	48
14	18	size	100
14	19	CacheHits	18
14	19	CacheMisses	12
14	19	size	100
14	20	CacheHits	23
14	20	CacheMisses	7
14	20	size	100
14	21	CacheHits	19
14	21	CacheMisses	17
14	21	size	100
14	22	CacheHits	17
14	22	CacheMisses	30
14	22	size	100
14	23	CacheHits	14
14	23	CacheMisses	22
14	23	size	100
14	24	CacheHits	24
14	24	CacheMisses	6
14	24	size	100
15	0	CacheHits	18
15	0	CacheMisses	12
15	0	size	100
15	1	CacheHits	24
15	1	CacheMisses	18
15	1	size	100
15	2	CacheHits	18
15	2	CacheMisses	12
15	2	size	100
15	3	CacheHits	24
15	3	CacheMisses	12
15	3	size	100
15	4	CacheHits	24
15	4	CacheMisses	6
15	4	size	100
15	5	CacheHits	17
15	5	CacheMisses	13
