Time	Node	Type	Packets	
1	root	CacheHits	2
1	root	CacheMisses	877
1	root	size	8
1	rtr1-1	CacheHits	2
1	rtr1-1	CacheMisses	523
1	rtr1-1	size	8
1	rtr1-2	CacheHits	2
1	rtr1-2	CacheMisses	358
1	rtr1-2	size	8
1	user1-1	CacheHits	277
1	user1-1	CacheMisses	178
1	user1-1	size	100
1	rtr2-1	CacheHits	2
1	rtr2-1	CacheMisses	350
1	rtr2-1	size	8
1	user1-2	CacheHits	274
1	user1-2	CacheMisses	181
1	user1-2	size	100
1	user1-3	CacheHits	275
1	user1-3	CacheMisses	180
1	user1-3	size	100
1	user2-1	CacheHits	284
1	user2-1	CacheMisses	171
1	user2-1	size	100
1	user2-2	CacheHits	271
1	user2-2	CacheMisses	184
1	user2-2	size	100
2	root	CacheHits	0
2	root	CacheMisses	839
2	root	size	8
2	rtr1-1	CacheHits	0
2	rtr1-1	CacheMisses	491
2	rtr1-1	size	8
2	rtr1-2	CacheHits	0
2	rtr1-2	CacheMisses	348
2	rtr1-2	size	8
2	user1-1	CacheHits	296
2	user1-1	CacheMisses	154
2	user1-1	size	100
2	rtr2-1	CacheHits	0
2	rtr2-1	CacheMisses	329
2	rtr2-1	size	8
2	user1-2	CacheHits	284
2	user1-2	CacheMisses	166
2	user1-2	size	100
2	user1-3	CacheHits	281
2	user1-3	CacheMisses	169
2	user1-3	size	100
2	user2-1	CacheHits	305
2	user2-1	CacheMisses	145
2	user2-1	size	100
2	user2-2	CacheHits	285
2	user2-2	CacheMisses	165
2	user2-2	size	100
3	root	CacheHits	0
3	root	CacheMisses	921
3	root	size	8
3	rtr1-1	CacheHits	0
3	rtr1-1	CacheMisses	548
3	rtr1-1	size	8
3	rtr1-2	CacheHits	0
3	rtr1-2	CacheMisses	373
3	rtr1-2	size	8
3	user1-1	CacheHits	277
3	user1-1	CacheMisses	173
3	user1-1	size	100
3	rtr2-1	CacheHits	0
3	rtr2-1	CacheMisses	358
3	rtr2-1	size	8
3	user1-2	CacheHits	275
3	user1-2	CacheMisses	175
3	user1-2	size	100
3	user1-3	CacheHits	270
3	user1-3	CacheMisses	180
3	user1-3	size	100
3	user2-1	CacheHits	302
3	user2-1	CacheMisses	148
3	user2-1	size	100
3	user2-2	CacheHits	271
3	user2-2	CacheMisses	179
3	user2-2	size	100
4	root	CacheHits	0
4	root	CacheMisses	876
4	root	size	8
4	rtr1-1	CacheHits	0
4	rtr1-1	CacheMisses	534
4	rtr1-1	size	8
4	rtr1-2	CacheHits	0
4	rtr1-2	CacheMisses	342
4	rtr1-2	size	8
4	user1-1	CacheHits	274
4	user1-1	CacheMisses	176
4	user1-1	size	100
4	rtr2-1	CacheHits	0
4	rtr2-1	CacheMisses	350
4	rtr2-1	size	8
4	user1-2	CacheHits	298
4	user1-2	CacheMisses	152
4	user1-2	size	100
4	user1-3	CacheHits	273
4	user1-3	CacheMisses	177
4	user1-3	size	100
4	user2-1	CacheHits	277
4	user2-1	CacheMisses	173
4	user2-1	size	100
4	user2-2	CacheHits	295
4	user2-2	CacheMisses	155
4	user2-2	size	100
5	root	CacheHits	0
5	root	CacheMisses	926
5	root	size	8
5	rtr1-1	CacheHits	0
5	rtr1-1	CacheMisses	575
5	rtr1-1	size	8
5	rtr1-2	CacheHits	0
5	rtr1-2	CacheMisses	352
5	rtr1-2	size	8
5	user1-1	CacheHits	269
5	user1-1	CacheMisses	181
5	user1-1	size	100
5	rtr2-1	CacheHits	0
5	rtr2-1	CacheMisses	389
5	rtr2-1	size	9
5	user1-2	CacheHits	282
5	user1-2	CacheMisses	168
5	user1-2	size	100
5	user1-3	CacheHits	280
5	user1-3	CacheMisses	170
5	user1-3	size	100
5	user2-1	CacheHits	274
5	user2-1	CacheMisses	176
5	user2-1	size	100
5	user2-2	CacheHits	267
5	user2-2	CacheMisses	183
5	user2-2	size	100
6	root	CacheHits	0
6	root	CacheMisses	852
6	root	size	8
6	rtr1-1	CacheHits	0
6	rtr1-1	CacheMisses	508
6	rtr1-1	size	8
6	rtr1-2	CacheHits	0
6	rtr1-2	CacheMisses	345
6	rtr1-2	size	8
6	user1-1	CacheHits	276
6	user1-1	CacheMisses	174
6	user1-1	size	100
6	rtr2-1	CacheHits	1
6	rtr2-1	CacheMisses	331
6	rtr2-1	size	9
6	user1-2	CacheHits	294
6	user1-2	CacheMisses	156
6	user1-2	size	100
6	user1-3	CacheHits	286
6	user1-3	CacheMisses	164
6	user1-3	size	100
6	user2-1	CacheHits	297
6	user2-1	CacheMisses	153
6	user2-1	size	100
6	user2-2	CacheHits	287
6	user2-2	CacheMisses	163
6	user2-2	size	100
7	root	CacheHits	0
7	root	CacheMisses	894
7	root	size	8
7	rtr1-1	CacheHits	0
7	rtr1-1	CacheMisses	551
7	rtr1-1	size	8
7	rtr1-2	CacheHits	0
7	rtr1-2	CacheMisses	345
7	rtr1-2	size	8
7	user1-1	CacheHits	278
7	user1-1	CacheMisses	172
7	user1-1	size	100
7	rtr2-1	CacheHits	3
7	rtr2-1	CacheMisses	368
7	rtr2-1	size	11
7	user1-2	CacheHits	296
7	user1-2	CacheMisses	154
7	user1-2	size	100
7	user1-3	CacheHits	275
7	user1-3	CacheMisses	175
7	user1-3	size	100
7	user2-1	CacheHits	263
7	user2-1	CacheMisses	187
7	user2-1	size	100
7	user2-2	CacheHits	282
7	user2-2	CacheMisses	168
7	user2-2	size	100
8	root	CacheHits	0
8	root	CacheMisses	938
8	root	size	8
