Time	Node	Type	Packets	
16	user2-1	CacheHits	30
16	user2-1	CacheMisses	20
16	user2-1	size	100
16	user2-2	CacheHits	32
16	user2-2	CacheMisses	18
16	user2-2	size	100
17	root	CacheHits	0
17	root	CacheMisses	95
17	root	size	8
17	rtr1-1	CacheHits	0
17	rtr1-1	CacheMisses	55
17	rtr1-1	size	8
17	rtr1-2	CacheHits	0
17	rtr1-2	CacheMisses	40
17	rtr1-2	size	8
17	user1-1	CacheHits	35
17	user1-1	CacheMisses	15
17	user1-1	size	100
17	rtr2-1	CacheHits	0
17	rtr2-1	CacheMisses	38
17	rtr2-1	size	8
17	user1-2	CacheHits	34
17	user1-2	CacheMisses	16
17	user1-2	size	100
17	user1-3	CacheHits	34
17	user1-3	CacheMisses	16
17	user1-3	size	100
17	user2-1	CacheHits	32
17	user2-1	CacheMisses	18
17	user2-1	size	100
17	user2-2	CacheHits	32
17	user2-2	CacheMisses	18
17	user2-2	size	100
18	root	CacheHits	0
18	root	CacheMisses	105
18	root	size	8
18	rtr1-1	CacheHits	0
18	rtr1-1	CacheMisses	61
18	rtr1-1	size	8
18	rtr1-2	CacheHits	0
18	rtr1-2	CacheMisses	44
18	rtr1-2	size	8
18	user1-1	CacheHits	34
18	user1-1	CacheMisses	16
18	user1-1	size	100
18	rtr2-1	CacheHits	0
18	rtr2-1	CacheMisses	45
18	rtr2-1	size	8
18	user1-2	CacheHits	28
18	user1-2	CacheMisses	22
18	user1-2	size	100
18	user1-3	CacheHits	30
18	user1-3	CacheMisses	20
18	user1-3	size	100
18	user2-1	CacheHits	30
18	user2-1	CacheMisses	20
18	user2-1	size	100
18	user2-2	CacheHits	30
18	user2-2	CacheMisses	20
18	user2-2	size	100
19	root	CacheHits	0
19	root	CacheMisses	113
19	root	size	8
19	rtr1-1	CacheHits	0
19	rtr1-1	CacheMisses	70
19	rtr1-1	size	8
19	rtr1-2	CacheHits	0
19	rtr1-2	CacheMisses	43
19	rtr1-2	size	8
19	user1-1	CacheHits	28
19	user1-1	CacheMisses	22
19	user1-1	size	100
19	rtr2-1	CacheHits	0
19	rtr2-1	CacheMisses	49
19	rtr2-1	size	8
19	user1-2	CacheHits	32
19	user1-2	CacheMisses	18
19	user1-2	size	100
19	user1-3	CacheHits	28
19	user1-3	CacheMisses	22
19	user1-3	size	100
19	user2-1	CacheHits	34
19	user2-1	CacheMisses	16
19	user2-1	size	100
19	user2-2	CacheHits	25
19	user2-2	CacheMisses	25
19	user2-2	size	100
20	root	CacheHits	0
20	root	CacheMisses	107
20	root	size	8
20	rtr1-1	CacheHits	0
20	rtr1-1	CacheMisses	64
20	rtr1-1	size	8
20	rtr1-2	CacheHits	0
20	rtr1-2	CacheMisses	43
20	rtr1-2	size	8
20	user1-1	CacheHits	22
20	user1-1	CacheMisses	28
20	user1-1	size	100
20	rtr2-1	CacheHits	0
20	rtr2-1	CacheMisses	34
20	rtr2-1	size	8
20	user1-2	CacheHits	27
20	user1-2	CacheMisses	23
20	user1-2	size	100
20	user1-3	CacheHits	31
20	user1-3	CacheMisses	19
20	user1-3	size	100
20	user2-1	CacheHits	36
20	user2-1	CacheMisses	14
20	user2-1	size	100
20	user2-2	CacheHits	35
20	user2-2	CacheMisses	15
20	user2-2	size	100
21	root	CacheHits	0
21	root	CacheMisses	87
21	root	size	8
21	rtr1-1	CacheHits	0
21	rtr1-1	CacheMisses	47
21	rtr1-1	size	8
21	rtr1-2	CacheHits	0
21	rtr1-2	CacheMisses	40
21	rtr1-2	size	8
21	user1-1	CacheHits	37
21	user1-1	CacheMisses	13
21	user1-1	size	100
21	rtr2-1	CacheHits	0
21	rtr2-1	CacheMisses	34
21	rtr2-1	size	8
21	user1-2	CacheHits	29
21	user1-2	CacheMisses	21
21	user1-2	size	100
21	user1-3	CacheHits	32
21	user1-3	CacheMisses	18
21	user1-3	size	100
21	user2-1	CacheHits	36
21	user2-1	CacheMisses	14
21	user2-1	size	100
21	user2-2	CacheHits	30
21	user2-2	CacheMisses	20
21	user2-2	size	100
22	root	CacheHits	0
22	root	CacheMisses	105
22	root	size	8
22	rtr1-1	CacheHits	0
22	rtr1-1	CacheMisses	67
22	rtr1-1	size	8
22	rtr1-2	CacheHits	0
22	rtr1-2	CacheMisses	38
22	rtr1-2	size	8
22	user1-1	CacheHits	24
22	user1-1	CacheMisses	26
22	user1-1	size	100
22	rtr2-1	CacheHits	0
22	rtr2-1	CacheMisses	40
22	rtr2-1	size	8
22	user1-2	CacheHits	33
22	user1-2	CacheMisses	17
22	user1-2	size	100
22	user1-3	CacheHits	29
22	user1-3	CacheMisses	21
22	user1-3	size	100
22	user2-1	CacheHits	32
22	user2-1	CacheMisses	18
22	user2-1	size	100
22	user2-2	CacheHits	30
22	user2-2	CacheMisses	20
22	user2-2	size	100
23	root	CacheHits	0
23	root	CacheMisses	109
23	root	size	8
23	rtr1-1	CacheHits	0
23	rtr1-1	CacheMisses	66
23	rtr1-1	size	8
23	rtr1-2	CacheHits	0
23	rtr1-2	CacheMisses	43
23	rtr1-2	size	8
23	user1-1	CacheHits	24
23	user1-1	CacheMisses	26
23	user1-1	size	100
